2.58	0	104.252
2.59	0	104.46
2.6	0	104.666
2.61	0	104.871
2.62	0	105.074
2.63	0	105.275
2.64	0	105.475
2.65	0	105.674
2.66	0	105.871
2.67	0	106.066
2.68	0	106.261
2.69	0	106.453
2.7	0	106.644
2.71	0	106.834
2.72	0	107.023
2.73	0	107.21
2.74	0	107.395
2.75	0	107.58
2.76	0	107.763
2.77	0	107.944
2.78	0	108.125
2.79	0	108.304
2.8	0	108.482
2.81	0	108.658
2.82	0	108.833
2.83	0	109.007
2.84	0	109.18
2.85	0	109.352
2.86	0	109.522
2.87	0	109.691
2.88	0	109.859
2.89	0	110.026
2.9	0	110.192
2.91	0	110.357
2.92	0	110.52
2.93	0	110.682
2.94	0	110.844
2.95	0	111.004
2.96	0	111.163
2.97	0	111.321
2.98	0	111.478
2.99	0	111.634
3	0	111.788
3.01	0	111.942
3.02	0	112.095
3.03	0	112.247
3.04	0	112.398
3.05	0	112.547
3.06	0	112.696
3.07	0	112.844
3.08	0	112.991
3.09	0	113.137
3.1	0	113.282
3.11	0	113.426
3.12	0	113.569
3.13	0	113.711
3.14	0	113.853
3.15	0	113.993
3.16	0	114.133
3.17	0	114.271
3.18	0	114.409
3.19	0	114.546
3.2	0	114.682
3.21	0	114.817
3.22	0	114.952
3.23	0	115.085
3.24	0	115.218
3.25	0	115.35
3.26	0	115.481
3.27	0	115.611
3.28	0	115.741
3.29	0	115.869
3.3	0	115.997
3.31	0	116.124
3.32	0	116.251
3.33	0	116.376
3.34	0	116.501
3.35	0	116.625
3.36	0	116.749
3.37	0	116.871
3.38	0	116.993
3.39	0	117.115
3.4	0	117.235
3.41	0	117.355
3.42	0	117.474
3.43	0	117.592
3.44	0	117.71
3.45	0	117.827
3.46	0	117.943
3.47	0	118.059
3.48	0	118.174
3.49	0	118.288
3.5	0	118.402
3.51	0	118.515
3.52	0	118.628
3.53	0	118.739
3.54	0	118.851
3.55	0	118.961
3.56	0	119.071
3.57	0	119.18
3.58	0	119.289
3.59	0	119.397
3.6	0	119.504
3.61	0	119.611
3.62	0	119.718
3.63	0	119.823
3.64	0	119.928
3.65	0	120.033
3.66	0	120.137
3.67	0	120.24
3.68	0	120.343
3.69	0	120.445
3.7	0	120.547
3.71	0	120.648
3.72	0	120.749
3.73	0	120.849
3.74	0	120.949
3.75	0	121.048
3.76	0	121.146
3.77	0	121.244
3.78	0	121.342
3.79	0	121.439
3.8	0	121.535
3.81	0	121.631
3.82	0	121.726
3.83	0	121.821
3.84	0	121.916
3.85	0	122.01
3.86	0	122.103
3.87	0	122.196
3.88	0	122.289
3.89	0	122.381
3.9	0	122.472
3.91	0	122.563
3.92	0	122.654
3.93	0	122.744
3.94	0	122.834
3.95	0	122.923
3.96	0	123.012
3.97	0	123.1
3.98	0	123.188
3.99	0	123.275
4	0	123.363
4.01	0	123.449
4.02	0	123.535
4.03	0	123.621
4.04	0	123.706
4.05	0	123.791
4.06	0	123.876
4.07	0	123.96
4.08	0	124.043
4.09	0	124.127
4.1	0	124.209
4.11	0	124.292
4.12	0	124.374
4.13	0	124.455
4.14	0	124.537
4.15	0	124.618
4.16	0	124.698
4.17	0	124.778
4.18	0	124.858
4.19	0	124.937
4.2	0	125.016
4.21	0	125.095
4.22	0	125.173
4.23	0	125.25
4.24	0	125.328
4.25	0	125.405
4.26	0	125.482
4.27	0	125.558
4.28	0	125.634
4.29	0	125.71
4.3	0	125.785
4.31	0	125.86
4.32	0	125.935
4.33	0	126.009
4.34	0	126.083
4.35	0	126.156
4.36	0	126.229
4.37	0	126.302
4.38	0	126.375
4.39	0	126.447
4.4	0	126.519
4.41	0	126.591
4.42	0	126.662
4.43	0	126.733
4.44	0	126.803
4.45	0	126.874
4.46	0	126.944
4.47	0	127.013
4.48	0	127.083
4.49	0	127.152
4.5	0	127.221
4.51	0	127.289
4.52	0	127.357
4.53	0	127.425
4.54	0	127.492
4.55	0	127.56
4.56	0	127.627
4.57	0	127.693
4.58	0	127.76
4.59	0	127.826
4.6	0	127.892
4.61	0	127.957
4.62	0	128.022
4.63	0	128.087
4.64	0	128.152
4.65	0	128.216
4.66	0	128.28
4.67	0	128.344
4.68	0	128.408
4.69	0	128.471
4.7	0	128.534
4.71	0	128.597
4.72	0	128.659
4.73	0	128.721
4.74	0	128.783
4.75	0	128.845
4.76	0	128.906
